,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,state
106,106,446.125759,2020-12-18 19:18:01.183454,2020-12-18 19:24:55.018112,0 days 00:06:53.834658,tanh,2.6668552406056995e-08,0.9,0.98,-2.729154000372751,0.3118793478967938,constant,1.0,1024,small,True,False,False,0.9691914075217414,COMPLETE
107,107,446.125759,2020-12-18 19:20:21.705085,2020-12-18 19:29:30.741654,0 days 00:09:09.036569,relu,8.532464492440823e-05,0.98,0.99,-2.350717350865105,0.19825244545459772,constant,5.0,16,medium,False,True,True,0.6386697046357565,COMPLETE
108,108,446.125759,2020-12-18 19:20:23.589289,2020-12-18 19:28:11.147405,0 days 00:07:47.558116,relu,0.015003157190047824,0.9,0.9,-3.2842708121091078,0.005213548010328544,constant,2.0,32,medium,True,False,False,0.022977872301927493,COMPLETE
109,109,446.125759,2020-12-18 19:24:55.052160,2020-12-18 19:31:58.977435,0 days 00:07:03.925275,relu,0.000987863439189304,0.98,0.9999,-0.7408792871275773,0.47305400740949977,constant,5.0,512,small,False,False,False,0.35475967409388465,COMPLETE
110,110,155.653595,2020-12-18 19:26:32.541660,2020-12-18 19:28:41.639534,0 days 00:02:09.097874,relu,9.626209170252815e-07,1.0,0.9999,0.20271100440126144,0.0014435360058255495,constant,0.5,2048,medium,True,True,True,0.3986476832104615,PRUNED
111,111,446.125759,2020-12-18 19:28:11.189447,2020-12-18 19:35:46.001352,0 days 00:07:34.811905,relu,9.54742189651177e-07,1.0,0.9999,0.6620045522845981,0.02359382898822597,linear,2.0,64,small,False,True,True,0.6137596646358159,COMPLETE
112,112,446.125759,2020-12-18 19:28:41.651360,2020-12-18 19:38:13.638537,0 days 00:09:31.987177,relu,1.1125841105364046e-05,1.0,0.999,-0.3907396049060998,0.0007728163659652053,constant,0.8,16,medium,True,True,False,0.5422148252318345,COMPLETE
113,113,296.916351,2020-12-18 19:29:30.769907,2020-12-18 19:32:14.012723,0 days 00:02:43.242816,tanh,0.013027017265001065,0.98,0.995,-3.1406232211206264,2.709049967920864e-05,constant,0.5,16,small,False,True,True,0.9876297319836328,PRUNED
114,114,446.125759,2020-12-18 19:31:59.011900,2020-12-18 19:39:38.611638,0 days 00:07:39.599738,relu,0.0023923127172292597,0.9,0.99,-0.42609906808676756,0.691005501340534,constant,0.6,64,medium,False,True,True,0.16207112093339782,COMPLETE
115,115,-483.76116999999994,2020-12-18 19:32:14.027072,2020-12-18 19:34:22.070686,0 days 00:02:08.043614,tanh,7.32101326831806e-07,0.92,0.9,0.47432264192591855,2.042173407410595e-05,linear,0.3,2048,small,True,True,False,0.39828395879859324,PRUNED
116,116,446.125759,2020-12-18 19:34:22.081417,2020-12-18 19:41:40.237664,0 days 00:07:18.156247,relu,1.987186596807592e-05,0.92,0.999,-0.4129765046235536,0.011632103465919256,linear,0.5,256,small,False,False,False,0.6766007514861202,COMPLETE
117,117,446.125759,2020-12-18 19:35:46.047042,2020-12-18 19:44:09.759791,0 days 00:08:23.712749,tanh,1.3997031484306924e-05,0.99,0.99,-3.494623305739295,0.018115000086887923,linear,0.5,32,medium,False,False,False,0.10296882095133575,COMPLETE
118,118,-480.38325,2020-12-18 19:38:13.671436,2020-12-18 19:40:24.680210,0 days 00:02:11.008774,relu,2.780402009288892e-08,0.95,0.999,-2.926353497639912,2.9985148377857108e-05,linear,0.3,1024,medium,True,True,False,0.7853400590085736,PRUNED
119,119,-479.05627100000004,2020-12-18 19:39:38.657051,2020-12-18 19:41:50.552520,0 days 00:02:11.895469,relu,5.6742526210000066e-05,0.92,0.9999,-3.3883836144950497,4.515177217903536e-05,constant,0.6,1024,medium,False,True,True,0.8482709905118629,PRUNED
120,120,-481.7124150000001,2020-12-18 19:40:24.693730,2020-12-18 19:42:38.859307,0 days 00:02:14.165577,relu,1.4507472244438468e-07,1.0,0.98,-3.4257929490655545,1.0575651362434099e-05,constant,0.5,256,medium,False,True,False,0.8420540459038601,PRUNED
121,121,446.125759,2020-12-18 19:41:40.266841,2020-12-18 19:48:56.360823,0 days 00:07:16.093982,relu,7.096940228595857e-08,0.98,0.95,-0.10543436363308611,0.00242307024183889,linear,5.0,512,small,False,False,False,0.11902719899470271,COMPLETE
122,122,-30.0,2020-12-18 19:41:50.563915,2020-12-18 19:49:44.367025,0 days 00:07:53.803110,tanh,0.05747513948026376,0.8,0.9999,-0.8373963609293154,0.18477730495542807,constant,5.0,32,small,False,True,False,0.31559170202103803,COMPLETE
123,123,446.125759,2020-12-18 19:42:38.872983,2020-12-18 19:52:05.184624,0 days 00:09:26.311641,tanh,0.047373531745595825,0.9,0.95,-2.4879990885723804,0.000256257771035286,constant,2.0,16,medium,False,True,True,0.15792665026693142,COMPLETE
124,124,446.125759,2020-12-18 19:44:09.790832,2020-12-18 19:51:31.502900,0 days 00:07:21.712068,tanh,0.03628552154612128,0.9,0.95,-2.312137374288085,0.011821785832304716,constant,0.3,2048,small,True,True,False,0.4678419500913067,COMPLETE
125,125,-30.0,2020-12-18 19:48:56.392649,2020-12-18 19:50:52.573052,0 days 00:01:56.180403,tanh,4.971579537849079e-07,0.99,0.98,-3.3341964913020377,0.2373537027626396,linear,0.5,2048,small,True,False,True,0.45029735231616774,PRUNED
126,126,446.125759,2020-12-18 19:49:44.402063,2020-12-18 19:59:13.580015,0 days 00:09:29.177952,relu,0.004240415392691314,1.0,0.9,-3.189709627551035,0.005168794250018568,constant,0.6,16,medium,True,True,True,0.6339235533821199,COMPLETE
127,127,446.125759,2020-12-18 19:50:52.585979,2020-12-18 19:58:06.600010,0 days 00:07:14.014031,tanh,3.93595314168975e-06,1.0,0.98,-1.6474502641937567,0.009249533689005194,linear,0.3,512,medium,False,True,True,0.5803152655603564,COMPLETE
128,128,446.125759,2020-12-18 19:51:31.533011,2020-12-18 19:58:47.596910,0 days 00:07:16.063899,relu,9.294460840142217e-06,0.99,0.999,-0.015959755035431122,0.01650030035387983,constant,0.5,1024,medium,False,False,False,0.07976772476586735,COMPLETE
129,129,1188.508846,2020-12-18 19:52:05.213999,2020-12-18 19:59:28.508867,0 days 00:07:23.294868,relu,0.06579195941355223,0.98,0.999,-1.4052301816141979,0.00016960744329655415,constant,0.8,256,small,True,False,True,0.404287009321349,COMPLETE
130,130,446.125759,2020-12-18 19:58:06.635404,2020-12-18 20:06:07.065770,0 days 00:08:00.430366,tanh,1.0919673214963505e-06,1.0,0.95,-1.350166924935933,0.06613813795553848,linear,2.0,64,small,True,True,False,0.9959549640484577,COMPLETE
131,131,446.125759,2020-12-18 19:58:47.632795,2020-12-18 20:06:17.291655,0 days 00:07:29.658860,tanh,8.708664412904983e-05,0.99,0.9999,-1.2884132738141272,0.0144253911002837,constant,1.0,512,medium,False,False,True,0.31473348145635627,COMPLETE
132,132,-30.0,2020-12-18 19:59:13.606387,2020-12-18 20:06:03.628324,0 days 00:06:50.021937,relu,4.583163078863043e-07,0.92,0.9999,-3.394832871769622,0.7725538516737102,constant,0.9,1024,medium,False,False,True,0.4575222173204301,COMPLETE
133,133,446.125759,2020-12-18 19:59:28.556375,2020-12-18 20:07:27.227763,0 days 00:07:58.671388,tanh,0.001200918104196768,0.9,0.999,0.925686126010187,0.0012831911508587607,constant,0.8,64,medium,False,True,True,0.6263513942172482,COMPLETE
134,134,446.125759,2020-12-18 20:06:03.659112,2020-12-18 20:13:10.713421,0 days 00:07:07.054309,tanh,0.00041416084166540535,0.99,0.999,-2.2843010624051647,2.0441368841191516e-05,constant,0.8,64,medium,True,False,False,0.2771616596176638,COMPLETE
135,135,446.125759,2020-12-18 20:06:07.109071,2020-12-18 20:13:01.863978,0 days 00:06:54.754907,relu,8.931880163561408e-06,1.0,0.9,-3.7157730270434866,0.1304836658992757,constant,0.5,128,medium,False,False,True,0.2642719702230929,COMPLETE
136,136,-30.0,2020-12-18 20:06:17.325742,2020-12-18 20:08:22.544287,0 days 00:02:05.218545,tanh,3.524388161491581e-05,0.8,0.98,-1.0692452038223896,0.4756129695223416,constant,1.0,128,medium,True,True,True,0.716118767292574,PRUNED
137,137,-435.72082599999993,2020-12-18 20:07:27.259160,2020-12-18 20:09:38.445380,0 days 00:02:11.186220,tanh,0.00038909078552277663,0.92,0.99,-2.7476572219894573,5.8108380692318896e-05,linear,0.8,256,medium,False,True,False,0.9385118496911325,PRUNED
138,138,446.125759,2020-12-18 20:08:22.557308,2020-12-18 20:14:52.106120,0 days 00:06:29.548812,tanh,9.103891029252409e-05,1.0,0.98,-0.034866239011930755,2.1688585374638675e-05,linear,0.5,8,small,True,False,False,0.4988860606434903,COMPLETE
139,139,178.686436,2020-12-18 20:09:38.460652,2020-12-18 20:11:53.716401,0 days 00:02:15.255749,relu,0.0004937968149127223,0.98,0.98,-0.8345572997801489,0.0001545926469062187,constant,0.9,64,small,True,True,False,0.1585205305780234,PRUNED
