,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_lr_schedule,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_use_rms_prop,params_vf_coef,system_attrs_fail_reason,state
104,104,,2020-12-31 20:50:08.660802,2020-12-31 20:57:43.035815,0 days 00:07:34.375013,relu,0.0629974015743036,0.8,0.995,-0.6485013085551357,0.45746428833660996,linear,0.7,64,small,True,False,False,0.840670251613766,"Trial 104 failed, because the objective function returned nan.",FAIL
105,105,-185.790512,2020-12-31 20:50:55.534754,2020-12-31 20:58:02.447174,0 days 00:07:06.912420,tanh,4.1000240764333824e-07,1.0,0.95,0.04270428205014287,0.15084419048386355,linear,0.9,256,small,False,False,True,0.5911025914127805,,COMPLETE
106,106,36.362991,2020-12-31 20:54:15.767348,2020-12-31 21:02:30.835262,0 days 00:08:15.067914,tanh,9.042359837123515e-06,0.92,0.9999,-0.5401104252134816,0.0032065912354071625,linear,0.5,32,small,True,False,True,0.004885688592097592,,COMPLETE
107,107,36.362991,2020-12-31 20:54:30.669904,2020-12-31 21:01:56.478767,0 days 00:07:25.808863,tanh,1.617655984805158e-05,0.98,0.995,0.2065737588954919,0.1512651254672296,constant,0.6,128,small,False,True,False,0.6741750264972708,,COMPLETE
108,108,36.362991,2020-12-31 20:57:43.049520,2020-12-31 21:04:54.137590,0 days 00:07:11.088070,relu,0.0004536312059377232,0.98,0.9,-3.146401253783713,0.14836429656232794,linear,2.0,2048,small,True,True,True,0.9407801135197846,,COMPLETE
109,109,13.059964000000003,2020-12-31 20:58:02.483334,2020-12-31 21:00:13.675174,0 days 00:02:11.191840,relu,0.0031942629580883146,0.8,0.995,-0.606786126693529,1.804581479386387e-05,linear,1.0,256,medium,True,False,False,0.3937905756507182,,PRUNED
110,110,36.362991,2020-12-31 21:00:13.686581,2020-12-31 21:08:33.413646,0 days 00:08:19.727065,relu,1.9005366261350452e-08,1.0,0.9999,-0.8171918948832602,0.0003396848018807264,linear,0.3,32,medium,True,True,True,0.5453304601672525,,COMPLETE
111,111,36.362991,2020-12-31 21:01:56.510425,2020-12-31 21:09:46.291111,0 days 00:07:49.780686,relu,2.7146521174492198e-05,0.95,0.98,-0.6023356105454378,0.018289592846637025,linear,0.7,64,small,True,True,False,0.5374288972857778,,COMPLETE
112,112,36.362991,2020-12-31 21:02:30.867717,2020-12-31 21:09:45.940221,0 days 00:07:15.072504,relu,4.285869894224546e-06,0.98,0.9,-0.8800840212459176,0.10520496232706815,linear,0.3,512,small,False,False,True,0.0730167813020145,,COMPLETE
113,113,-36.383677,2020-12-31 21:04:54.172004,2020-12-31 21:07:02.503524,0 days 00:02:08.331520,tanh,8.597281652941565e-05,0.9,0.98,-3.348790698606586,3.935762847923544e-05,constant,0.9,2048,medium,True,True,True,0.27643180356036745,,PRUNED
114,114,-36.744596,2020-12-31 21:07:02.515749,2020-12-31 21:09:15.544127,0 days 00:02:13.028378,relu,4.461878679463837e-07,1.0,0.995,-0.9595448282839141,8.12142139396183e-05,linear,1.0,128,small,False,True,True,0.6038756414555162,,PRUNED
115,115,45.687875,2020-12-31 21:08:33.451690,2020-12-31 21:16:49.037836,0 days 00:08:15.586146,relu,4.165740623052856e-08,1.0,0.995,-2.4147179922394817,0.013335008987859958,linear,0.6,32,medium,False,True,False,0.4156184828512146,,COMPLETE
116,116,36.362991,2020-12-31 21:09:15.559051,2020-12-31 21:16:47.591479,0 days 00:07:32.032428,tanh,0.005068847604093994,0.99,0.9999,-3.9229597034162174,0.013513081106451092,constant,0.8,64,medium,True,False,True,0.5443987644378532,,COMPLETE
117,117,36.362991,2020-12-31 21:09:45.977311,2020-12-31 21:17:03.104171,0 days 00:07:17.126860,tanh,4.165217258031592e-06,0.8,0.9,-0.43165245122575335,6.816071416205584e-05,linear,0.9,64,medium,False,True,True,0.3086419872235413,,COMPLETE
118,118,-185.790512,2020-12-31 21:09:46.329059,2020-12-31 21:12:32.408797,0 days 00:02:46.079738,tanh,7.547284183942892e-05,0.99,0.995,-2.296309177946608,0.7945855602844768,constant,0.3,16,small,True,False,True,0.3728646599631561,,PRUNED
119,119,36.362991,2020-12-31 21:12:32.421568,2020-12-31 21:17:50.400316,0 days 00:05:17.978748,relu,2.3159449095320237e-07,0.92,0.98,0.19312838157018497,0.4575276561162,constant,5.0,32,small,False,True,False,0.6530065334526454,,COMPLETE
