,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_log_std_init,params_lr,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_sde_sample_freq,params_vf_coef,system_attrs_fail_reason,state
104,104,446.125759,2020-12-18 19:14:06.163656,2020-12-18 19:21:35.722399,0 days 00:07:29.558743,relu,512,0.3,0.0010389199792499523,0.99,0.95,-0.003499091665091658,1.538888865294087e-05,1.0,1,64,small,16,0.49512213756677415,,COMPLETE
105,105,446.125759,2020-12-18 19:17:36.801522,2020-12-18 19:49:32.983804,0 days 00:31:56.182282,tanh,16,0.4,8.695545414061737e-07,0.95,0.99,-0.03377007868554971,0.013214771405745299,0.8,5,32,medium,64,0.4692412488003196,,COMPLETE
106,106,1072.9508033999998,2020-12-18 19:20:38.435153,2020-12-18 19:51:23.677192,0 days 00:30:45.242039,tanh,256,0.1,7.59092849207492e-08,0.9,0.999,-0.516678379606422,0.006013613583266995,0.7,20,64,small,8,0.03029520654778628,,COMPLETE
107,107,,2020-12-18 19:21:35.761251,2020-12-18 19:24:43.613207,0 days 00:03:07.851956,relu,512,0.2,1.8170608587820555e-08,0.95,0.99,-2.1554862009368727,0.7163044251725421,0.7,1,16,small,64,0.059159977885968384,,PRUNED
108,108,246.355589,2020-12-18 19:24:43.624108,2020-12-18 22:41:27.407743,0 days 03:16:43.783635,tanh,64,0.4,1.3566412435190421e-05,0.98,0.99,-1.4569315579722395,0.005093971447739005,0.3,20,8,medium,256,0.35880840150061777,,COMPLETE
109,109,-30.0,2020-12-18 19:49:33.011560,2020-12-18 19:51:40.172109,0 days 00:02:07.160549,relu,32,0.2,7.512217660237776e-08,0.8,0.995,-3.3248185035422315,0.07810140658451364,0.6,1,1024,small,32,0.9621217102430782,,PRUNED
110,110,-45.818376,2020-12-18 19:51:23.711014,2020-12-18 20:00:20.352591,0 days 00:08:56.641577,relu,16,0.2,1.6291641131409553e-05,0.99,0.999,-1.8605883458836887,0.00401122425764304,1.0,5,512,small,16,0.14113069573740067,,PRUNED
111,111,,2020-12-18 19:51:40.184171,2020-12-18 20:00:56.995980,0 days 00:09:16.811809,tanh,512,0.4,7.447390758653543e-05,0.9,0.9999,-2.783865954232473,0.18204340941872432,0.6,10,32,medium,8,0.44742822462839316,,PRUNED
112,112,1006.336274,2020-12-18 20:00:20.362787,2020-12-18 20:15:11.930271,0 days 00:14:51.567484,relu,8,0.3,0.006232255142554842,0.95,0.995,-1.8761691747198133,4.220141565082961e-05,5.0,1,256,small,256,0.6018821494971224,,COMPLETE
113,113,446.125759,2020-12-18 20:00:57.007763,2020-12-18 20:54:49.611924,0 days 00:53:52.604161,tanh,512,0.4,0.00519626358080557,0.9,0.995,-0.3760140079608463,0.007368016618529189,5.0,10,16,small,128,0.7767138821540382,,COMPLETE
114,114,902.576221,2020-12-18 20:09:44.471237,2020-12-18 20:37:34.297983,0 days 00:27:49.826746,tanh,32,0.4,2.1491035914120454e-07,0.95,0.9,-0.35996293527188383,0.00032641835430879485,0.7,10,32,small,128,0.07813801767847439,,COMPLETE
115,115,630.647053,2020-12-18 20:15:11.957211,2020-12-18 20:22:01.430821,0 days 00:06:49.473610,tanh,32,0.4,0.0011007973568254962,0.9,0.9,-0.8380026754493701,5.4063395362455435e-05,0.9,1,256,medium,64,0.8633312177883494,,COMPLETE
116,116,446.125759,2020-12-18 20:22:01.459839,2020-12-18 21:59:20.534150,0 days 01:37:19.074311,tanh,8,0.1,4.3012809826752025e-07,1.0,0.995,0.9992229746242574,0.05349290685893262,2.0,10,32,small,16,0.05266540374347084,,COMPLETE
117,117,,2020-12-18 20:37:34.327391,2020-12-18 20:51:25.472518,0 days 00:13:51.145127,tanh,32,0.2,0.0024580661010642343,0.98,0.995,-2.617050007663676,0.49048742300615233,0.5,20,256,small,-1,0.5164724890391131,,PRUNED
118,118,852.4022814,2020-12-18 20:51:25.483555,2020-12-18 20:56:01.834805,0 days 00:04:36.351250,relu,512,0.1,8.583611281993335e-06,1.0,0.95,-2.859655889147986,0.0006164644452523375,2.0,1,512,medium,32,0.5962468095626516,,COMPLETE
119,119,197.3424082,2020-12-18 20:54:49.641414,2020-12-18 21:47:24.789103,0 days 00:52:35.147689,relu,8,0.1,0.00014035972286510754,1.0,0.9999,-3.537742500421772,0.00011588824784751353,0.8,20,1024,medium,-1,0.5897645866530674,,PRUNED
120,120,-25.1783206,2020-12-18 20:56:01.879434,2020-12-18 20:59:45.793530,0 days 00:03:43.914096,relu,8,0.1,3.119216751652814e-08,0.99,0.9,-3.1505394180902275,0.00028490766348874283,1.0,1,2048,medium,-1,0.13039327544906376,,PRUNED
121,121,,2020-12-18 20:59:45.807268,2020-12-18 23:56:14.769648,0 days 02:56:28.962380,tanh,16,0.4,0.026851566611043286,0.92,0.99,-3.9774603906261525,0.15982647406721195,0.9,20,8,medium,32,0.7370817086458659,"Trial 121 failed, because the objective function returned nan.",FAIL
122,122,-30.0,2020-12-18 21:47:24.801418,2020-12-18 21:52:14.573060,0 days 00:04:49.771642,tanh,128,0.4,0.0002407387555796613,0.9,0.995,-2.664714283660796,0.009408224037493588,1.0,1,512,medium,64,0.27649647293704926,,COMPLETE
123,123,-30.0,2020-12-18 21:52:14.600445,2020-12-18 22:20:34.427611,0 days 00:28:19.827166,tanh,64,0.3,0.0001528813467497489,0.99,0.999,0.3676263072426966,0.20126920679811564,0.5,10,32,small,32,0.0801784436856684,,COMPLETE
124,124,926.304938,2020-12-18 21:59:20.567485,2020-12-18 22:15:56.936117,0 days 00:16:36.368632,relu,64,0.3,0.0011345315134906708,1.0,0.95,-2.1113654845163445,2.339782907152321e-05,0.3,10,256,medium,64,0.44302645315222455,,COMPLETE
125,125,-30.0,2020-12-18 22:15:56.975674,2020-12-18 22:18:43.402005,0 days 00:02:46.426331,relu,256,0.4,0.0007254827027262912,1.0,0.9,-3.6136018585933942,0.13810710929549222,0.7,1,16,small,16,0.9063304804118805,,PRUNED
126,126,-30.0,2020-12-18 22:18:43.411346,2020-12-18 22:25:16.644052,0 days 00:06:33.232706,tanh,32,0.2,0.010101489727352534,0.92,0.9,-1.03195566641463,0.020371468514063264,2.0,1,128,medium,128,0.903028869509112,,COMPLETE
127,127,642.8395986,2020-12-18 22:20:34.462027,2020-12-18 23:54:15.548660,0 days 01:33:41.086633,tanh,8,0.3,7.612021917706323e-07,0.98,0.98,-1.91198970383874,7.4046504063988e-05,5.0,10,1024,medium,64,0.4337695216609332,,COMPLETE
128,128,1159.8744158000002,2020-12-18 22:25:16.683121,2020-12-18 22:34:29.808199,0 days 00:09:13.125078,tanh,16,0.4,0.0010720217610893233,0.92,0.9999,-2.178416712658044,0.000628026365406495,0.7,1,32,medium,32,0.20604600832072584,,COMPLETE
129,129,446.125759,2020-12-18 22:34:29.851334,2020-12-18 22:41:12.020300,0 days 00:06:42.168966,relu,32,0.2,8.672192313625454e-07,0.98,0.95,-0.68418966977208,0.2660876967233775,0.6,1,1024,small,32,0.6518246053586924,,COMPLETE
130,130,446.125759,2020-12-18 22:41:12.047090,2020-12-18 22:47:36.624070,0 days 00:06:24.576980,tanh,256,0.2,2.5737664617287335e-08,0.95,0.9,-0.3292847086505595,0.04487266857709955,0.5,5,256,small,256,0.3281008817885649,,COMPLETE
131,131,,2020-12-18 22:41:27.438508,2020-12-18 22:51:46.154366,0 days 00:10:18.715858,relu,64,0.3,1.0950489470731794e-05,0.99,0.98,-0.7401525895966059,0.4323307492562219,2.0,1,16,medium,8,0.8249878297983031,"Trial 131 failed, because the objective function returned nan.",FAIL
132,132,1074.2762726,2020-12-18 22:47:36.653414,2020-12-18 22:53:46.122782,0 days 00:06:09.469368,tanh,512,0.4,0.01400849520039252,0.98,0.9999,-1.8877414918688498,1.0646845020504382e-05,0.9,10,1024,medium,256,0.4769353437150504,,COMPLETE
133,133,,2020-12-18 22:51:46.175799,2020-12-18 23:08:48.838599,0 days 00:17:02.662800,relu,64,0.1,2.0702120101952961e-07,0.8,0.995,0.45091034952963227,0.11604361692769068,0.6,10,128,medium,128,0.5219343653317119,"Trial 133 failed, because the objective function returned nan.",FAIL
134,134,446.125759,2020-12-18 22:53:46.159760,2020-12-18 22:59:27.632810,0 days 00:05:41.473050,tanh,64,0.1,1.9647547511449257e-05,1.0,0.99,-1.564615399322542,9.103370275438331e-05,0.6,1,1024,small,32,0.11942924277895461,,COMPLETE
135,135,71.464039,2020-12-18 22:59:27.661019,2020-12-18 23:08:22.065339,0 days 00:08:54.404320,tanh,16,0.3,5.6624704909784335e-08,0.92,0.99,0.8015432048273041,0.003992921452829027,0.9,1,1024,medium,16,0.5254743082196711,,COMPLETE
136,136,781.161846,2020-12-18 23:08:22.106336,2020-12-18 23:18:53.836441,0 days 00:10:31.730105,relu,128,0.3,0.019768962741224614,0.98,0.999,0.030120943969955682,0.0005801618600523145,0.3,10,2048,small,64,0.9441077494295254,,COMPLETE
137,137,1135.7122344,2020-12-18 23:08:48.851764,2020-12-18 23:36:53.247744,0 days 00:28:04.395980,tanh,32,0.3,1.2607131764541318e-05,0.9,0.95,-1.3917513602412126,0.0029717154486949603,0.3,10,1024,small,256,0.22402461841963617,,COMPLETE
138,138,319.658869,2020-12-18 23:18:53.864760,2020-12-18 23:35:13.488251,0 days 00:16:19.623491,relu,64,0.1,6.606785380971777e-06,0.8,0.98,0.10972864726339893,2.1720870718362858e-05,0.5,10,2048,medium,32,0.35140184604520464,,COMPLETE
139,139,1018.2702860000002,2020-12-18 23:35:13.519276,2020-12-18 23:41:24.940482,0 days 00:06:11.421206,relu,128,0.1,5.764218510295443e-07,0.8,0.999,-1.0124672904913057,0.0002913210987454503,5.0,5,512,small,32,0.09091008552749091,,COMPLETE
